Num_PEs,Pipeline,Merged_QQ,Joint_Scratchpad,Scratchpad_0_Size,Scratchpad_0_Banks,Scratchpad_1_Size,Scratchpad_1_Banks,Scratchpad_2_Size,Scratchpad 2 Banks,Ideal,Queries_Processed,Nodes_Visited,Point_Accesses,Node_Accesses,Stack_Accesses,Conflicts,Stages_Stalled,Percent_Time_Stalled,Lines_Processed,Cycles,Avg_Cycles_per_Node
4,True,False,True,5000000,16,5000000,1,5000000,2,False,29814,409241,506048,506048,1577772,4566690,35862058,0.46014224123064895,18813218,608882,1.487832353063354
4,True,False,True,5000000,16,5000000,1,5000000,4,False,29814,424734,506048,506048,1577772,3079982,28946509,0.499048005001633,18813218,453152,1.0669077587384104
4,True,False,True,5000000,16,5000000,1,5000000,8,False,29814,430343,506048,506048,1577772,3025292,30164937,0.5553872175500739,18813218,424323,0.9860111585409778
4,True,False,True,5000000,16,5000000,1,5000000,16,False,29814,432397,506048,506048,1577772,3075692,30834817,0.5736066419485724,18813218,419969,0.9712578949437669
4,True,False,True,5000000,16,5000000,2,5000000,1,False,29814,400450,506048,506048,1577772,9168377,58955194,0.42690625706740964,18813218,1078896,2.6942090148582842
4,True,False,True,5000000,16,5000000,2,5000000,2,False,29814,409207,506048,506048,1577772,4227818,32238154,0.42304197509557306,18813218,595356,1.454901797867583
4,True,False,True,5000000,16,5000000,2,5000000,4,False,29814,430007,506048,506048,1577772,1885462,17206547,0.34247391421346957,18813218,392515,0.912810721685926
4,True,False,True,5000000,16,5000000,2,5000000,8,False,29814,443748,506048,506048,1577772,1070842,11593416,0.2864031447137504,18813218,316245,0.7126680007571865
4,True,False,True,5000000,16,5000000,2,5000000,16,False,29814,446824,506048,506048,1577772,865907,9952713,0.26218816279959806,18813218,296564,0.6637154673876068
4,True,False,True,5000000,16,5000000,4,5000000,1,False,29814,400001,506048,506048,1577772,9081485,57647791,0.4192733473727769,18813218,1074176,2.685433286416784
4,True,False,True,5000000,16,5000000,4,5000000,2,False,29814,408280,506048,506048,1577772,4196943,31944145,0.42095364755259734,18813218,592853,1.4520745566767905
4,True,False,True,5000000,16,5000000,4,5000000,4,False,29814,432045,506048,506048,1577772,1719578,15246166,0.30873283621259445,18813218,385805,0.8929741114930158
4,True,False,True,5000000,16,5000000,4,5000000,8,False,29814,455073,506048,506048,1577772,718566,7506660,0.1967008933512663,18813218,298147,0.6551630178015395
4,True,False,True,5000000,16,5000000,4,5000000,16,False,29814,464298,506048,506048,1577772,424311,4969163,0.14311947125930405,18813218,271253,0.5842217713623578
4,True,False,True,5000000,16,5000000,8,5000000,1,False,29814,400135,506048,506048,1577772,9026814,57105389,0.41581038441661206,18813218,1072931,2.681422519899534
4,True,False,True,5000000,16,5000000,8,5000000,2,False,29814,409437,506048,506048,1577772,4139531,31159037,0.41147870101403317,18813218,591598,1.4449060539228258
4,True,False,True,5000000,16,5000000,8,5000000,4,False,29814,432278,506048,506048,1577772,1675022,14624277,0.2982259846165291,18813218,383106,0.8862491267193796
4,True,False,True,5000000,16,5000000,8,5000000,8,False,29814,458208,506048,506048,1577772,634580,6372983,0.16932475985736828,18813218,294044,0.6417260283539353
4,True,False,True,5000000,16,5000000,8,5000000,16,False,29814,470451,506048,506048,1577772,314729,3499462,0.10303163310106236,18813218,265351,0.5640353618123886
4,True,False,True,5000000,16,5000000,16,5000000,1,False,29814,400429,506048,506048,1577772,8990801,56203129,0.4088603113543819,18813218,1073929,2.6819461127940283
4,True,False,True,5000000,16,5000000,16,5000000,2,False,29814,408940,506048,506048,1577772,4143327,31089293,0.41074861211638986,18813218,591323,1.4459896317308163
4,True,False,True,5000000,16,5000000,16,5000000,4,False,29814,432333,506048,506048,1577772,1654036,14378142,0.2935652872297054,18813218,382638,0.8850538820770101
4,True,False,True,5000000,16,5000000,16,5000000,8,False,29814,458939,506048,506048,1577772,613595,6088653,0.16219563874785609,18813218,293273,0.6390239225692304
4,True,False,True,5000000,16,5000000,16,5000000,16,False,29814,471945,506048,506048,1577772,287563,3112609,0.0921555065050479,18813218,263872,0.5591159986862876
4,True,True,True,5000000,1,5000000,1,5000000,1,False,29814,371948,506048,506048,1577772,7619490,51591338,0.4415242449147037,18813218,912877,2.4543135061890373
4,True,True,True,5000000,1,5000000,1,5000000,2,False,29814,400531,506048,506048,1577772,3533426,29216234,0.4293740841190236,18813218,531592,1.3272181179484235
4,True,True,True,5000000,1,5000000,1,5000000,4,False,29814,409330,506048,506048,1577772,2400173,22550880,0.42246264039824666,18813218,417028,1.0188063420711895
4,True,True,True,5000000,1,5000000,1,5000000,8,False,29814,410272,506048,506048,1577772,2107830,20968513,0.4275251134275812,18813218,383174,0.9339511348568754
4,True,True,True,5000000,1,5000000,1,5000000,16,False,29814,410691,506048,506048,1577772,2043557,20217206,0.42095717819935025,18813218,375209,0.9136041452089284
4,True,True,True,5000000,1,5000000,2,5000000,1,False,29814,372101,506048,506048,1577772,7636304,52082863,0.44620734156466374,18813218,911902,2.4506840884598535
4,True,True,True,5000000,1,5000000,2,5000000,2,False,29814,400107,506048,506048,1577772,3560990,29477117,0.43362169250214183,18813218,531085,1.3273574318869703
4,True,True,True,5000000,1,5000000,2,5000000,4,False,29814,407769,506048,506048,1577772,2399788,22534171,0.42524441460966733,18813218,413993,1.0152635438201532
4,True,True,True,5000000,1,5000000,2,5000000,8,False,29814,410404,506048,506048,1577772,2088472,20411659,0.41822562743907554,18813218,381292,0.9290650188594654
4,True,True,True,5000000,1,5000000,2,5000000,16,False,29814,409203,506048,506048,1577772,2028807,20075220,0.4222331423240938,18813218,371448,0.9077352805331339
4,True,True,True,5000000,1,5000000,4,5000000,1,False,29814,370820,506048,506048,1577772,7624585,52243807,0.4488862297926558,18813218,909261,2.452027938083167
4,True,True,True,5000000,1,5000000,4,5000000,2,False,29814,399932,506048,506048,1577772,3536940,29342007,0.4324060189866016,18813218,530137,1.3255678465339107
4,True,True,True,5000000,1,5000000,4,5000000,4,False,29814,406036,506048,506048,1577772,2415494,22835869,0.43185889124567306,18813218,413110,1.0174221005034036
4,True,True,True,5000000,1,5000000,4,5000000,8,False,29814,407060,506048,506048,1577772,2096086,20682593,0.42709136610472787,18813218,378333,0.9294280941384563
4,True,True,True,5000000,1,5000000,4,5000000,16,False,29814,408723,506048,506048,1577772,2027658,20193005,0.42640023018384976,18813218,369976,0.9051998541799703
4,True,True,True,5000000,1,5000000,8,5000000,1,False,29814,370459,506048,506048,1577772,7558464,51775832,0.44596249658222936,18813218,907024,2.448378902928529
4,True,True,True,5000000,1,5000000,8,5000000,2,False,29814,399909,506048,506048,1577772,3532857,29306407,0.4316753797912857,18813218,530390,1.3262767279556098
4,True,True,True,5000000,1,5000000,8,5000000,4,False,29814,408036,506048,506048,1577772,2383091,22612352,0.4291610589887231,18813218,411638,1.0088276524620376
4,True,True,True,5000000,1,5000000,8,5000000,8,False,29814,407549,506048,506048,1577772,2090474,20737031,0.4283490995531642,18813218,378215,0.9280233787839008
4,True,True,True,5000000,1,5000000,8,5000000,16,False,29814,406385,506048,506048,1577772,2057329,20478317,0.433628635834492,18813218,368949,0.9078804581862028
4,True,True,True,5000000,1,5000000,16,5000000,1,False,29814,369206,506048,506048,1577772,7643958,52951062,0.45662532728039373,18813218,905951,2.4537818995357603
4,True,True,True,5000000,1,5000000,16,5000000,2,False,29814,399936,506048,506048,1577772,3555633,29485092,0.4336434750810426,18813218,531202,1.3282175148023683
4,True,True,True,5000000,1,5000000,16,5000000,4,False,29814,408057,506048,506048,1577772,2394358,22610852,0.4291013176880399,18813218,411668,1.0088492539032536
4,True,True,True,5000000,1,5000000,16,5000000,8,False,29814,407928,506048,506048,1577772,2084172,20444360,0.4219310115731385,18813218,378549,0.9279799376360535
4,True,True,True,5000000,1,5000000,16,5000000,16,False,29814,410480,506048,506048,1577772,2010719,19692361,0.4155017063699979,18813218,370267,0.9020342038588969
4,True,True,True,5000000,2,5000000,1,5000000,1,False,29814,370264,506048,506048,1577772,7621158,52535876,0.4531555002594592,18813218,905730,2.446173541040987
4,True,True,True,5000000,2,5000000,1,5000000,2,False,29814,399224,506048,506048,1577772,3548389,29607051,0.436615812841659,18813218,529768,1.3269943690760075
4,True,True,True,5000000,2,5000000,1,5000000,4,False,29814,407945,506048,506048,1577772,2383777,22468195,0.4248912516278405,18813218,413124,1.0126953388324407
4,True,True,True,5000000,2,5000000,1,5000000,8,False,29814,407564,506048,506048,1577772,2125063,20945879,0.4315551726263628,18813218,379186,0.9303716716883729
4,True,True,True,5000000,2,5000000,1,5000000,16,False,29814,408992,506048,506048,1577772,2031152,20368652,0.4300534391012475,18813218,370024,0.904721852750176
4,True,True,True,5000000,2,5000000,2,5000000,1,False,29814,369952,506048,506048,1577772,7458409,50429486,0.4388330461933791,18813218,897791,2.426776987284837
4,True,True,True,5000000,2,5000000,2,5000000,2,False,29814,400634,506048,506048,1577772,3196321,25996826,0.3950497325004425,18813218,514113,1.2832485510465912
4,True,True,True,5000000,2,5000000,2,5000000,4,False,29814,425018,506048,506048,1577772,1561097,15386523,0.3315859752994301,18813218,362522,0.8529568159466188
4,True,True,True,5000000,2,5000000,2,5000000,8,False,29814,433924,506048,506048,1577772,1032449,11562410,0.2894835908031906,18813218,312043,0.7191190162332575
4,True,True,True,5000000,2,5000000,2,5000000,16,False,29814,436662,506048,506048,1577772,882381,10281800,0.2697260063530866,18813218,297808,0.682010342095259
4,True,True,True,5000000,2,5000000,4,5000000,1,False,29814,371792,506048,506048,1577772,7455951,49669064,0.42965271711028213,18813218,903147,2.429172763265482
4,True,True,True,5000000,2,5000000,4,5000000,2,False,29814,400124,506048,506048,1577772,3163430,25454996,0.38774219610633964,18813218,512885,1.2818151373074347
4,True,True,True,5000000,2,5000000,4,5000000,4,False,29814,427152,506048,506048,1577772,1471017,14457174,0.3156777891981632,18813218,357791,0.8376198636550923
4,True,True,True,5000000,2,5000000,4,5000000,8,False,29814,439067,506048,506048,1577772,903656,10065638,0.25759067640738725,18813218,305282,0.6952970731118485
4,True,True,True,5000000,2,5000000,4,5000000,16,False,29814,441777,506048,506048,1577772,746276,8724785,0.23488799725870202,18813218,290191,0.6568721323201525
4,True,True,True,5000000,2,5000000,8,5000000,1,False,29814,370674,506048,506048,1577772,7390017,49207762,0.4261922527837397,18813218,902024,2.433469841424001
4,True,True,True,5000000,2,5000000,8,5000000,2,False,29814,400866,506048,506048,1577772,3132512,25296569,0.3860787110340328,18813218,511889,1.2769578861764281
4,True,True,True,5000000,2,5000000,8,5000000,4,False,29814,428580,506048,506048,1577772,1446323,14068734,0.3071574251193284,18813218,357836,0.8349339679873069
4,True,True,True,5000000,2,5000000,8,5000000,8,False,29814,439897,506048,506048,1577772,876822,9598616,0.24617532015613047,18813218,304617,0.6924734653793956
4,True,True,True,5000000,2,5000000,8,5000000,16,False,29814,442303,506048,506048,1577772,723725,8402215,0.2267037747667941,18813218,289551,0.6546439883970943
4,True,True,True,5000000,2,5000000,16,5000000,1,False,29814,369789,506048,506048,1577772,7389244,49466777,0.4307497456608388,18813218,897178,2.426188988855807
4,True,True,True,5000000,2,5000000,16,5000000,2,False,29814,400979,506048,506048,1577772,3117657,25022491,0.3821809104029857,18813218,511507,1.2756453579863285
4,True,True,True,5000000,2,5000000,16,5000000,4,False,29814,428131,506048,506048,1577772,1435046,13933280,0.30484842120002803,18813218,357075,0.8340321069952888
4,True,True,True,5000000,2,5000000,16,5000000,8,False,29814,440219,506048,506048,1577772,866962,9480982,0.2437440869901443,18813218,303885,0.6903041440737451
4,True,True,True,5000000,2,5000000,16,5000000,16,False,29814,442831,506048,506048,1577772,708740,8188236,0.22140746191944677,18813218,288927,0.6524543223035424
4,True,True,True,5000000,4,5000000,1,5000000,1,False,29814,371108,506048,506048,1577772,7606167,51862430,0.44628917867087575,18813218,907876,2.446392963773349
4,True,True,True,5000000,4,5000000,1,5000000,2,False,29814,399833,506048,506048,1577772,3542511,29407594,0.4324108969520963,18813218,531316,1.3288447927009526
4,True,True,True,5000000,4,5000000,1,5000000,4,False,29814,408431,506048,506048,1577772,2401539,22720454,0.43070108698289605,18813218,412127,1.0090492641351905
4,True,True,True,5000000,4,5000000,1,5000000,8,False,29814,409035,506048,506048,1577772,2094398,20635144,0.42547053599470047,18813218,378903,0.9263339323040816
4,True,True,True,5000000,4,5000000,1,5000000,16,False,29814,410664,506048,506048,1577772,1992810,19727308,0.4155746355083738,18813218,370859,0.903071610854616
4,True,True,True,5000000,4,5000000,2,5000000,1,False,29814,371138,506048,506048,1577772,7474300,49925253,0.4315668311196653,18813218,903779,2.435156195269684
4,True,True,True,5000000,4,5000000,2,5000000,2,False,29814,400738,506048,506048,1577772,3173210,25609609,0.389551989206644,18813218,513603,1.2816428689068669
4,True,True,True,5000000,4,5000000,2,5000000,4,False,29814,427998,506048,506048,1577772,1448589,14126157,0.3087139364239059,18813218,357485,0.8352492301365895
4,True,True,True,5000000,4,5000000,2,5000000,8,False,29814,439905,506048,506048,1577772,869542,9577226,0.24619490423277637,18813218,303914,0.6908627999227106
4,True,True,True,5000000,4,5000000,2,5000000,16,False,29814,442346,506048,506048,1577772,722344,8354145,0.2253437389946553,18813218,289632,0.6547634657033182
4,True,True,True,5000000,4,5000000,4,5000000,1,False,29814,370802,506048,506048,1577772,7381931,49357482,0.4287566874166766,18813218,899357,2.4254372953759686
4,True,True,True,5000000,4,5000000,4,5000000,2,False,29814,400973,506048,506048,1577772,3077504,24532118,0.37603505711437984,18813218,509679,1.271105535784205
4,True,True,True,5000000,4,5000000,4,5000000,4,False,29814,432927,506048,506048,1577772,1281391,12230734,0.27359764456184055,18813218,349245,0.8067064424256284
4,True,True,True,5000000,4,5000000,4,5000000,8,False,29814,452032,506048,506048,1577772,619148,6946577,0.18804880460054887,18813218,288596,0.6384415262636274
4,True,True,True,5000000,4,5000000,4,5000000,16,False,29814,457080,506048,506048,1577772,433633,5308766,0.15299700597974045,18813218,271082,0.5930734225956069
4,True,True,True,5000000,4,5000000,8,5000000,1,False,29814,371121,506048,506048,1577772,7296701,48366774,0.42241546934999746,18813218,894535,2.410359424554256
4,True,True,True,5000000,4,5000000,8,5000000,2,False,29814,401016,506048,506048,1577772,3047547,24295109,0.3733837833856934,18813218,508339,1.2676277255770343
4,True,True,True,5000000,4,5000000,8,5000000,4,False,29814,433824,506048,506048,1577772,1258325,11888226,0.26635072920639746,18813218,348701,0.8037844840303902
4,True,True,True,5000000,4,5000000,8,5000000,8,False,29814,455462,506048,506048,1577772,567542,6227912,0.17012137025576476,18813218,286005,0.62794481208092
4,True,True,True,5000000,4,5000000,8,5000000,16,False,29814,462148,506048,506048,1577772,372111,4472831,0.13043524032019052,18813218,267903,0.5796909215229753
4,True,True,True,5000000,4,5000000,16,5000000,1,False,29814,370043,506048,506048,1577772,7330905,48813293,0.42658748178058625,18813218,893964,2.4158381593490486
4,True,True,True,5000000,4,5000000,16,5000000,2,False,29814,400472,506048,506048,1577772,3055028,24392353,0.37498083001279026,18813218,508200,1.2690025769591882
4,True,True,True,5000000,4,5000000,16,5000000,4,False,29814,434685,506048,506048,1577772,1225418,11509150,0.25924199520526814,18813218,346839,0.7979088305324545
4,True,True,True,5000000,4,5000000,16,5000000,8,False,29814,455697,506048,506048,1577772,549991,6005557,0.16454345385473254,18813218,285143,0.6257293771958121
4,True,True,True,5000000,4,5000000,16,5000000,16,False,29814,462612,506048,506048,1577772,353703,4228823,0.12397436165043078,18813218,266488,0.5760507725696696
4,True,True,True,5000000,8,5000000,1,5000000,1,False,29814,370617,506048,506048,1577772,7613471,51795972,0.4456358089713912,18813218,908042,2.4500818904691366
4,True,True,True,5000000,8,5000000,1,5000000,2,False,29814,400407,506048,506048,1577772,3549903,29274905,0.4301837374707753,18813218,531657,1.3277914721770598
4,True,True,True,5000000,8,5000000,1,5000000,4,False,29814,408049,506048,506048,1577772,2394673,22698221,0.42935658577938224,18813218,413013,1.0121652056493216
4,True,True,True,5000000,8,5000000,1,5000000,8,False,29814,408541,506048,506048,1577772,2072485,20363911,0.41985700140794147,18813218,378922,0.9275005446209805
4,True,True,True,5000000,8,5000000,1,5000000,16,False,29814,409688,506048,506048,1577772,2028145,20242760,0.42778733922122886,18813218,369685,0.9023574036828025
4,True,True,True,5000000,8,5000000,2,5000000,1,False,29814,370971,506048,506048,1577772,7421022,49857472,0.4320742724283743,18813218,901492,2.430087527057371
4,True,True,True,5000000,8,5000000,2,5000000,2,False,29814,400574,506048,506048,1577772,3158308,25445049,0.3870081500154773,18813218,513657,1.2823023960616515
4,True,True,True,5000000,8,5000000,2,5000000,4,False,29814,427697,506048,506048,1577772,1440652,14046795,0.30717976648836115,18813218,357252,0.8352922746710872
4,True,True,True,5000000,8,5000000,2,5000000,8,False,29814,440072,506048,506048,1577772,867424,9542975,0.24521277525161164,18813218,304040,0.69088694577251
4,True,True,True,5000000,8,5000000,2,5000000,16,False,29814,442290,506048,506048,1577772,709137,8259433,0.22360812525340384,18813218,288571,0.6524474892039159
4,True,True,True,5000000,8,5000000,4,5000000,1,False,29814,370432,506048,506048,1577772,7343867,48948749,0.4269912712553749,18813218,895597,2.4177095931237043
4,True,True,True,5000000,8,5000000,4,5000000,2,False,29814,400790,506048,506048,1577772,3047851,24252671,0.3722029230043158,18813218,509061,1.2701439656678062
4,True,True,True,5000000,8,5000000,4,5000000,4,False,29814,433937,506048,506048,1577772,1237325,11708832,0.26344130149295,18813218,347232,0.8001898893157302
4,True,True,True,5000000,8,5000000,4,5000000,8,False,29814,455721,506048,506048,1577772,545236,6005818,0.16499267922385266,18813218,284379,0.6240199595805328
4,True,True,True,5000000,8,5000000,4,5000000,16,False,29814,462717,506048,506048,1577772,352251,4226332,0.12376432812435575,18813218,266783,0.5765575935182844
4,True,True,True,5000000,8,5000000,8,5000000,1,False,29814,372130,506048,506048,1577772,7265719,47683162,0.4152798389434198,18813218,897045,2.410568887216833
4,True,True,True,5000000,8,5000000,8,5000000,2,False,29814,400894,506048,506048,1577772,3018876,23975823,0.3694710687347008,18813218,506971,1.2646011165046123
4,True,True,True,5000000,8,5000000,8,5000000,4,False,29814,436036,506048,506048,1577772,1188483,11017451,0.24897411136806724,18813218,345714,0.7928565531286408
4,True,True,True,5000000,8,5000000,8,5000000,8,False,29814,461268,506048,506048,1577772,482530,5104643,0.14144259816387186,18813218,281952,0.6112541949582455
4,True,True,True,5000000,8,5000000,8,5000000,16,False,29814,470594,506048,506048,1577772,271041,3173181,0.09478873325265548,18813218,261534,0.5557529420264602
4,True,True,True,5000000,8,5000000,16,5000000,1,False,29814,371215,506048,506048,1577772,7245242,47730478,0.41671623907625943,18813218,894840,2.4105706935333973
4,True,True,True,5000000,8,5000000,16,5000000,2,False,29814,400455,506048,506048,1577772,2985273,23673231,0.36717056313764496,18813218,503709,1.2578417050604938
4,True,True,True,5000000,8,5000000,16,5000000,4,False,29814,436743,506048,506048,1577772,1169240,10798643,0.24464085381325215,18813218,344850,0.7895947960242065
4,True,True,True,5000000,8,5000000,16,5000000,8,False,29814,462866,506048,506048,1577772,462574,4827054,0.13433128646690462,18813218,280734,0.6065124679712919
4,True,True,True,5000000,8,5000000,16,5000000,16,False,29814,472422,506048,506048,1577772,247966,2844131,0.08538907161495361,18813218,260218,0.550816854422529
4,True,True,True,5000000,16,5000000,1,5000000,1,False,29814,370049,506048,506048,1577772,7622255,52174983,0.4496359873404526,18813218,906549,2.4498079984002117
4,True,True,True,5000000,16,5000000,1,5000000,2,False,29814,400404,506048,506048,1577772,3553186,29270465,0.42920543971054154,18813218,532788,1.3306260676716517
4,True,True,True,5000000,16,5000000,1,5000000,4,False,29814,406993,506048,506048,1577772,2394366,22614535,0.4288815880904293,18813218,411946,1.0121697424771434
4,True,True,True,5000000,16,5000000,1,5000000,8,False,29814,408309,506048,506048,1577772,2094142,20604053,0.42503363706396,18813218,378721,0.927535273530586
4,True,True,True,5000000,16,5000000,1,5000000,16,False,29814,408346,506048,506048,1577772,2039880,20301391,0.4287886052272297,18813218,369890,0.905824962164439
4,True,True,True,5000000,16,5000000,2,5000000,1,False,29814,371219,506048,506048,1577772,7432716,49756233,0.4310988838961425,18813218,901697,2.4290162949633505
4,True,True,True,5000000,16,5000000,2,5000000,2,False,29814,400850,506048,506048,1577772,3156184,25361557,0.3857840872251731,18813218,513596,1.281267306972683
4,True,True,True,5000000,16,5000000,2,5000000,4,False,29814,428817,506048,506048,1577772,1433919,13882172,0.30342346252196195,18813218,357436,0.8335397150765944
4,True,True,True,5000000,16,5000000,2,5000000,8,False,29814,440277,506048,506048,1577772,854237,9431084,0.24319112181613542,18813218,302973,0.6881417834681348
4,True,True,True,5000000,16,5000000,2,5000000,16,False,29814,442661,506048,506048,1577772,704996,8178237,0.22148972521120266,18813218,288467,0.6516657216244485
4,True,True,True,5000000,16,5000000,4,5000000,1,False,29814,370709,506048,506048,1577772,7330423,48696620,0.4249650858660102,18813218,895232,2.414918440070244
4,True,True,True,5000000,16,5000000,4,5000000,2,False,29814,401303,506048,506048,1577772,3044192,24244049,0.37289321297579625,18813218,507938,1.2657219108753237
4,True,True,True,5000000,16,5000000,4,5000000,4,False,29814,434706,506048,506048,1577772,1224514,11546386,0.25992485347805916,18813218,347047,0.7983487690531071
4,True,True,True,5000000,16,5000000,4,5000000,8,False,29814,456611,506048,506048,1577772,537731,5844718,0.16038756774746485,18813218,284697,0.6235000908869913
4,True,True,True,5000000,16,5000000,4,5000000,16,False,29814,463857,506048,506048,1577772,343241,4098242,0.12018722292293081,18813218,266397,0.5743084614439364
4,True,True,True,5000000,16,5000000,8,5000000,1,False,29814,371596,506048,506048,1577772,7237837,47445801,0.41473880698779514,18813218,893744,2.4051496786833013
4,True,True,True,5000000,16,5000000,8,5000000,2,False,29814,400688,506048,506048,1577772,2979625,23547658,0.36418902148715504,18813218,505139,1.2606791318931438
4,True,True,True,5000000,16,5000000,8,5000000,4,False,29814,436688,506048,506048,1577772,1171311,10785007,0.2439464010408373,18813218,345395,0.7909422745758986
4,True,True,True,5000000,16,5000000,8,5000000,8,False,29814,463382,506048,506048,1577772,454543,4731460,0.13181986559302752,18813218,280417,0.6051529839311842
4,True,True,True,5000000,16,5000000,8,5000000,16,False,29814,472833,506048,506048,1577772,240335,2739517,0.0823983482294105,18813218,259744,0.5493356005185763
4,True,True,True,5000000,16,5000000,16,5000000,1,False,29814,371066,506048,506048,1577772,7195748,47464104,0.4161415284908678,18813218,891075,2.401392205160268
4,True,True,True,5000000,16,5000000,16,5000000,2,False,29814,401488,506048,506048,1577772,3004148,23594125,0.36361127857833275,18813218,506940,1.2626529310963217
4,True,True,True,5000000,16,5000000,16,5000000,4,False,29814,436906,506048,506048,1577772,1148667,10538902,0.23941741991811524,18813218,343898,0.7871212572040668
4,True,True,True,5000000,16,5000000,16,5000000,8,False,29814,465270,506048,506048,1577772,431687,4389427,0.12277057019522342,18813218,279321,0.600341737055903
4,True,True,True,5000000,16,5000000,16,5000000,16,False,29814,474673,506048,506048,1577772,211846,2388389,0.07242500684104707,18813218,257636,0.5427652299583081
