Num PEs,Pipeline,Merged QQ,Joint Scratchpad,Scratchpad 0 Size,Scratchpad 0 Banks,Scratchpad 1 Size,Scratchpad 1 Banks,Scratchpad 2 Size,Scratchpad 2 Banks,Ideal,Queries Processed,Nodes Visited,Point Accesses,Node Accesses,Stack Accesses,Conflicts,Stages Stalled,Percent Time Stalled,Lines Processed,Num Cycles,Average Cycles per Node Traversed
1,True,True,False,5000000,32,NA,NA,NA,NA,False,29814,476251,506048,506048,1577772,92262,801215,0.02545492034525528,18813218,983620,2.065339495350141
1,True,True,False,5000000,64,NA,NA,NA,NA,False,29814,476310,506048,506048,1577772,56664,447864,0.014507863058087428,18813218,964701,2.0253637337028407
2,True,True,False,5000000,1,NA,NA,NA,NA,False,29814,440414,506048,506048,1577772,12005520,79845138,0.5392022486636424,18813218,2313752,5.2535841276617
2,True,True,False,5000000,2,NA,NA,NA,NA,False,29814,427666,506048,506048,1577772,5536038,41741859,0.5014878532412501,18813218,1300563,3.041071770961451
2,True,True,False,5000000,4,NA,NA,NA,NA,False,29814,431344,506048,506048,1577772,2374272,20778628,0.38545364396839116,18813218,842296,1.952724507585593
2,True,True,False,5000000,8,NA,NA,NA,NA,False,29814,445908,506048,506048,1577772,995720,10160700,0.2511376542907175,18813218,632167,1.4177072400584874
2,True,True,False,5000000,16,NA,NA,NA,NA,False,29814,463374,506048,506048,1577772,425371,4782701,0.1369217549891532,18813218,545784,1.1778476996982998
2,True,True,False,5000000,32,NA,NA,NA,NA,False,29814,473712,506048,506048,1577772,195465,2333939,0.0717954815037209,18813218,507940,1.0722548721586111
2,True,True,False,5000000,64,NA,NA,NA,NA,False,29814,476080,506048,506048,1577772,115971,1325266,0.04190713901194642,18813218,494123,1.0378990925894807
4,True,True,False,5000000,1,NA,NA,NA,NA,False,29814,431754,506048,506048,1577772,27974680,227419392,0.7900017785682526,18813218,2249000,5.208984745943292
4,True,True,False,5000000,2,NA,NA,NA,NA,False,29814,396942,506048,506048,1577772,13033676,114605821,0.8446837113511234,18813218,1059992,2.670395171082929
4,True,True,False,5000000,4,NA,NA,NA,NA,False,29814,391558,506048,506048,1577772,5659729,54204310,0.7155344432475816,18813218,591825,1.5114619034727934
4,True,True,False,5000000,8,NA,NA,NA,NA,False,29814,405767,506048,506048,1577772,2315658,25148447,0.5122213791716744,18813218,383569,0.9452937276811569
4,True,True,False,5000000,16,NA,NA,NA,NA,False,29814,433732,506048,506048,1577772,945183,11281214,0.29208169909460274,18813218,301746,0.6956968819455331
4,True,True,False,5000000,32,NA,NA,NA,NA,False,29814,456722,506048,506048,1577772,416644,5336994,0.15580491766064303,18813218,267612,0.5859406816400349
4,True,True,False,5000000,64,NA,NA,NA,NA,False,29814,468205,506048,506048,1577772,240112,3046629,0.09267779389891093,18813218,256823,0.548526820516654
8,True,True,False,5000000,1,NA,NA,NA,NA,False,29814,431351,506048,506048,1577772,90740806,927541546,1.6117930191382144,18813218,2247937,5.211387014287668
8,True,True,False,5000000,2,NA,NA,NA,NA,False,29814,378877,506048,506048,1577772,33520245,338799720,1.3411272153476508,18813218,986809,2.6045629584271413
8,True,True,False,5000000,4,NA,NA,NA,NA,False,29814,350207,506048,506048,1577772,15054100,158096459,1.2708339362092347,18813218,485952,1.3876136113784134
8,True,True,False,5000000,8,NA,NA,NA,NA,False,29814,350641,506048,506048,1577772,5626964,61185808,0.922735937379353,18813218,259020,0.7387042587717922
8,True,True,False,5000000,16,NA,NA,NA,NA,False,29814,380534,506048,506048,1577772,2206117,26068793,0.5656818746007277,18813218,180015,0.4730589119500491
8,True,True,False,5000000,32,NA,NA,NA,NA,False,29814,419258,506048,506048,1577772,915189,11764735,0.3121946977558202,18813218,147203,0.3511036163889538
8,True,True,False,5000000,64,NA,NA,NA,NA,False,29814,445463,506048,506048,1577772,488774,6289786,0.17996188683840442,18813218,136526,0.3064811218889111
16,True,True,False,5000000,1,NA,NA,NA,NA,False,29814,430760,506048,506048,1577772,172512755,1371489504,1.1935059524021694,18813218,2244388,5.2102980778159536
16,True,True,False,5000000,2,NA,NA,NA,NA,False,29814,376978,506048,506048,1577772,78862297,772186656,1.537360782229054,18813218,981017,2.602318968215652
16,True,True,False,5000000,4,NA,NA,NA,NA,False,29814,341474,506048,506048,1577772,35356754,375888630,1.5685885527613201,18813218,468037,1.370637295958111
16,True,True,False,5000000,8,NA,NA,NA,NA,False,29814,315337,506048,506048,1577772,15466704,167102977,1.4647383625936854,18813218,222820,0.7066091197671063
16,True,True,False,5000000,16,NA,NA,NA,NA,False,29814,317057,506048,506048,1577772,5757030,64559639,1.0319001998598551,18813218,122195,0.3854038863674355
16,True,True,False,5000000,32,NA,NA,NA,NA,False,29814,357502,506048,506048,1577772,2235771,27265799,0.6092173209004953,18813218,87413,0.2445105202208659
16,True,True,False,5000000,64,NA,NA,NA,NA,False,29814,395854,506048,506048,1577772,1044456,13118246,0.3378639425422634,18813218,75834,0.19157062957555057
32,True,True,False,5000000,1,NA,NA,NA,NA,False,29814,427744,506048,506048,1577772,374336494,3361581135,1.4761727168131185,18813218,2223855,5.199032598937682
32,True,True,False,5000000,2,NA,NA,NA,NA,False,29814,373806,506048,506048,1577772,164306117,1362764962,1.3708399771357165,18813218,970810,2.597095819756772
32,True,True,False,5000000,4,NA,NA,NA,NA,False,29814,339012,506048,506048,1577772,80859773,778787910,1.6351232539266412,18813218,465124,1.3719986313168855
32,True,True,False,5000000,8,NA,NA,NA,NA,False,29814,310594,506048,506048,1577772,28811079,263955499,1.1818304616578217,18813218,218110,0.7022350721520699
32,True,True,False,5000000,16,NA,NA,NA,NA,False,29814,292105,506048,506048,1577772,14035963,142390240,1.295782100324288,18813218,107312,0.3673747453826535
32,True,True,False,5000000,32,NA,NA,NA,NA,False,29814,295066,506048,506048,1577772,5507930,61553818,1.0207881262523986,18813218,58887,0.19957229907885016
32,True,True,False,5000000,64,NA,NA,NA,NA,False,29814,330635,506048,506048,1577772,2355400,28416008,0.6170782257616189,18813218,44970,0.13601100911881683
64,True,True,False,5000000,1,NA,NA,NA,NA,False,29814,420594,506048,506048,1577772,977621777,9310982773,2.079871351094292,18813218,2185894,5.197159255719292
64,True,True,False,5000000,2,NA,NA,NA,NA,False,29814,368912,506048,506048,1577772,428868700,4441487839,2.269373730046502,18813218,955636,2.590417226872533
64,True,True,False,5000000,4,NA,NA,NA,NA,False,29814,334030,506048,506048,1577772,156412566,1297740208,1.3935156225946843,18813218,454722,1.3613208394455587
64,True,True,False,5000000,8,NA,NA,NA,NA,False,29814,306867,506048,506048,1577772,59350563,509488779,1.1638595636521984,18813218,213749,0.6965525781527502
64,True,True,False,5000000,16,NA,NA,NA,NA,False,29814,283380,506048,506048,1577772,27919239,251581401,1.1969801412594274,18813218,102627,0.362153292398899
64,True,True,False,5000000,32,NA,NA,NA,NA,False,29814,271686,506048,506048,1577772,11631633,112884461,1.073488990820244,18813218,51346,0.18899023137003748
64,True,True,False,5000000,64,NA,NA,NA,NA,False,29814,278598,506048,506048,1577772,5258921,58525872,0.9224663784337778,18813218,30979,0.11119606027322522
